repo_name,commit_date,lines_added,lines_removed,change_type,language,login,repo_nature
Awesome-AI-Data-Guided-Projects,2024-01-19 02:25:26+00:00,34,14,Add,,youssefHosni,Created
Awesome-AI-Data-Guided-Projects,2024-01-12 02:52:49+00:00,3,3,Add,,youssefHosni,Created
Awesome-AI-Data-Guided-Projects,2024-01-12 02:52:24+00:00,16,25,Add,,youssefHosni,Created
Awesome-AI-Data-Guided-Projects,2024-01-12 02:50:52+00:00,40,4,Add,,youssefHosni,Created
Awesome-AI-Data-Guided-Projects,2024-01-12 02:49:31+00:00,7,4,Add,,youssefHosni,Created
Awesome-AI-Data-Guided-Projects,2023-09-27 12:08:41+00:00,1,1,Add,,youssefHosni,Created
Awesome-AI-Data-Guided-Projects,2023-09-27 12:06:52+00:00,11,0,Add,,youssefHosni,Created
Awesome-AI-Data-Guided-Projects,2023-09-27 11:53:54+00:00,2,1,Add,,youssefHosni,Created
Awesome-AI-Data-Guided-Projects,2023-09-27 11:51:38+00:00,5,0,Add,,youssefHosni,Created
Awesome-AI-Data-Guided-Projects,2023-09-27 11:48:47+00:00,676,0,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-12-06 16:25:38+00:00,3,1,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-11-16 18:41:06+00:00,3,2,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-11-04 18:58:51+00:00,2,2,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-09-23 09:57:00+00:00,3,0,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-07-23 02:11:29+00:00,1,1,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-06-18 17:04:40+00:00,1,0,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-06-18 14:19:19+00:00,1,0,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-06-15 15:28:18+00:00,1,0,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-06-15 15:27:49+00:00,0,0,Remove,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-06-15 15:26:51+00:00,0,2,Remove,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-06-15 15:26:29+00:00,9,9,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-06-15 15:24:39+00:00,14,2,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-06-04 05:49:11+00:00,1,1,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-06-01 09:55:27+00:00,2,1,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-04-23 11:38:06+00:00,10,6,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-01-15 09:03:08+00:00,2,1,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-01-15 09:01:23+00:00,1,0,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-01-12 10:15:40+00:00,1,0,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-01-11 04:33:38+00:00,1,0,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2023-01-02 21:08:33+00:00,1,0,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2022-12-31 17:30:03+00:00,1,1,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2022-12-31 16:59:55+00:00,0,1,Remove,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2022-12-31 15:47:03+00:00,0,4,Remove,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2022-12-27 07:56:43+00:00,1,1,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2022-12-25 15:25:14+00:00,1,1,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2022-12-18 08:42:08+00:00,8,11,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2022-12-18 08:39:27+00:00,23,6,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2022-12-18 08:03:17+00:00,17,6,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2022-12-18 08:00:46+00:00,4,1,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2022-12-17 13:24:26+00:00,1,1,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2022-12-16 15:57:34+00:00,25,1,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2022-12-16 15:36:48+00:00,3,1,Add,,youssefHosni,Created
Awesome-Data-Science-Resoruces,2022-12-16 15:32:28+00:00,1,0,Add,,youssefHosni,Created
Chat-with-Pdf,2023-07-04 01:33:24+00:00,3,3,Add,Python,youssefHosni,Created
Chat-with-Pdf,2023-07-04 01:32:09+00:00,9,14,Add,Python,youssefHosni,Created
Chat-with-Pdf,2023-07-04 01:29:06+00:00,0,0,Remove,Python,youssefHosni,Created
Chat-with-Pdf,2023-07-04 01:28:51+00:00,27,1,Add,Python,youssefHosni,Created
Chat-with-Pdf,2023-07-04 01:28:42+00:00,100,0,Add,Python,youssefHosni,Created
Chat-with-Pdf,2023-06-30 03:49:45+00:00,0,0,Remove,Python,youssefHosni,Created
Chat-with-Pdf,2023-06-29 19:14:09+00:00,131,0,Add,Python,youssefHosni,Created
Chat-with-Pdf,2023-06-29 02:34:26+00:00,22,0,Add,Python,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-29 18:35:22+00:00,743,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-29 16:45:40+00:00,709,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-29 16:44:27+00:00,689,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-09 02:32:07+00:00,726,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-09 02:28:43+00:00,875,0,Add,Jupyter Notebook,youssefHosni,Created
Data-Engineering-Nanodegree,2021-12-08 04:53:08+00:00,1,1,Add,Jupyter Notebook,youssefHosni,Created
