repo_name,commit_date,lines_added,lines_removed,change_type,language,login,repo_nature
mne_nirsexamples,2023-05-04 01:43:31+00:00,85,296,Add,Jupyter Notebook,anra8571,Created
mne_nirsexamples,2023-05-03 09:06:09+00:00,6,0,Add,Jupyter Notebook,anra8571,Created
mne_nirsexamples,2023-05-03 09:03:59+00:00,2,1,Add,Jupyter Notebook,anra8571,Created
mne_nirsexamples,2023-05-03 09:02:54+00:00,6766,0,Add,Jupyter Notebook,anra8571,Created
mne_nirsexamples,2023-03-17 15:11:51+00:00,293,0,Add,Jupyter Notebook,anra8571,Created
mne_nirsexamples,2023-03-17 15:10:33+00:00,1,0,Add,Jupyter Notebook,anra8571,Created
synchronousRL,2022-12-11 06:25:25+00:00,150,10,Add,Jupyter Notebook,anra8571,Created
synchronousRL,2022-12-10 19:10:22+00:00,141,0,Add,Jupyter Notebook,anra8571,Created
synchronousRL,2022-12-10 18:56:43+00:00,239,33,Add,Jupyter Notebook,anra8571,Created
synchronousRL,2022-12-10 10:16:56+00:00,31,0,Add,Jupyter Notebook,anra8571,Created
synchronousRL,2022-12-10 10:11:28+00:00,4,100,Add,Jupyter Notebook,anra8571,Created
synchronousRL,2022-12-10 10:10:08+00:00,294,18,Add,Jupyter Notebook,anra8571,Created
synchronousRL,2022-12-10 10:09:16+00:00,204,66,Add,Jupyter Notebook,anra8571,Created
synchronousRL,2022-11-30 06:44:57+00:00,1493,32,Add,Jupyter Notebook,anra8571,Created
synchronousRL,2022-11-30 06:43:50+00:00,45,31,Add,Jupyter Notebook,anra8571,Created
synchronousRL,2022-11-03 05:27:30+00:00,44,56,Add,Jupyter Notebook,anra8571,Created
synchronousRL,2022-11-03 05:25:31+00:00,4,0,Add,Jupyter Notebook,anra8571,Created
synchronousRL,2022-11-03 05:25:22+00:00,157,0,Add,Jupyter Notebook,anra8571,Created
synchronousRL,2022-11-03 05:00:12+00:00,51,0,Add,Jupyter Notebook,anra8571,Created
synchronousRL,2022-11-03 02:33:33+00:00,4,0,Add,Jupyter Notebook,anra8571,Created
synchronousRL,2022-11-03 02:31:12+00:00,462595,0,Add,Jupyter Notebook,anra8571,Created
